Zip	City	State	Latitude	Longitude
Lincolnwood	Lincolnwood	IL	42.005331	-87.73545
Camden	Camden	IL	40.147818	-90.74246
Waukegan	Waukegan	IL	42.404272	-87.86525
Schaumburg	Schaumburg	IL	42.037108	-88.10719
New Douglas	New Douglas	IL	38.964162	-89.68226
Kankakee	Kankakee	IL	41.146464	-87.888971
Peoria	Peoria	IL	40.87671	-89.509113
Opdyke	Opdyke	IL	38.281485	-88.7909
Schaumburg	Schaumburg	IL	42.01299	-88.09675
Chicago	Chicago	IL	41.811929	-87.68732
Abingdon	Abingdon	IL	40.802633	-90.39766
Tremont	Tremont	IL	40.513656	-89.47408
Tuscola	Tuscola	IL	39.793493	-88.29184
Peoria	Peoria	IL	40.712887	-89.57904
Seaton	Seaton	IL	41.095037	-90.80998
North Chicago	North Chicago	IL	42.43335	-87.776595
Bensenville	Bensenville	IL	41.839679	-88.088716
Gibson City	Gibson City	IL	40.463079	-88.3731
Armington	Armington	IL	40.341123	-89.32028
Highland Park	Highland Park	IL	42.181875	-87.80956
Goodwine	Goodwine	IL	40.748087	-87.82876
Hardin	Hardin	IL	39.128014	-90.6159
Cisne	Cisne	IL	38.51684	-88.43531
Huntley	Huntley	IL	42.171973	-88.42891
Downs	Downs	IL	40.395487	-88.8498
Martinton	Martinton	IL	40.912916	-87.75589
Rockton	Rockton	IL	42.447856	-89.08485
Cutler	Cutler	IL	38.034281	-89.54537
Plainfield	Plainfield	IL	41.607624	-88.19736
Chicago	Chicago	IL	41.973181	-87.6665
Perks	Perks	IL	37.311333	-89.083056
Williamsville	Williamsville	IL	39.956803	-89.54209
Springfield	Springfield	IL	39.749457	-89.606017
Granville	Granville	IL	41.264159	-89.23655
Waynesville	Waynesville	IL	40.242378	-89.1087
Springfield	Springfield	IL	39.749457	-89.606017
Tallula	Tallula	IL	39.944264	-89.93366
Eldorado	Eldorado	IL	37.822259	-88.44456
Chicago	Chicago	IL	41.811929	-87.68732
Oakford	Oakford	IL	40.095009	-89.96998
Chicago	Chicago	IL	41.879365	-87.72199
Freeport	Freeport	IL	42.300918	-89.63208
Warrenville	Warrenville	IL	41.82552	-88.19452
Loves Park	Loves Park	IL	42.326227	-89.02573
Rochester	Rochester	IL	39.71984	-89.51229
Glen Ellyn	Glen Ellyn	IL	41.839679	-88.088716
Fort Sheridan	Fort Sheridan	IL	42.21196	-87.80808
Chicago	Chicago	IL	41.740483	-87.65282
Thomson	Thomson	IL	41.978758	-90.09248
Bluford	Bluford	IL	38.362934	-88.72896
Glenview Nas	Glenview Nas	IL	41.811929	-87.68732
Chicago	Chicago	IL	41.877589	-87.62818
Birds	Birds	IL	38.710336	-87.703639
Hines	Hines	IL	41.858028	-87.83865
Peoria	Peoria	IL	40.692037	-89.588747
Murdock	Murdock	IL	39.801562	-88.07823
Oak Park	Oak Park	IL	41.893941	-87.78899
Roberts	Roberts	IL	40.625486	-88.18667
Gridley	Gridley	IL	40.740729	-88.88791
Maroa	Maroa	IL	40.027071	-88.96715
Royal	Royal	IL	40.192015	-87.97138
Saint Elmo	Saint Elmo	IL	39.042992	-88.87463
Watseka	Watseka	IL	40.784447	-87.74051
Yates City	Yates City	IL	40.796752	-90.02866
Keyesport	Keyesport	IL	38.761214	-89.29128
Heyworth	Heyworth	IL	40.32122	-88.97442
German Valley	German Valley	IL	42.213851	-89.47449
Kampsville	Kampsville	IL	39.322422	-90.64246
Cache	Cache	IL	37.152775	-89.325581
Hinckley	Hinckley	IL	41.776884	-88.64655
Peoria	Peoria	IL	40.699137	-89.60972
Chicago	Chicago	IL	41.7446	-87.71188
Baileyville	Baileyville	IL	42.199457	-89.59662
Charleston	Charleston	IL	39.496547	-88.17348
Oak Park	Oak Park	IL	41.887981	-87.79562
Chicago	Chicago	IL	41.944454	-87.79654
Arcola	Arcola	IL	39.676634	-88.30284
Maple Park	Maple Park	IL	41.91842	-88.57626
La Salle	La Salle	IL	41.347117	-89.08974
La Grange	La Grange	IL	41.788536	-87.87605
Mattoon	Mattoon	IL	39.474889	-88.37421
Cobden	Cobden	IL	37.540571	-89.25489
Carthage	Carthage	IL	40.414128	-91.11577
Warsaw	Warsaw	IL	40.314446	-91.40638
Lincoln	Lincoln	IL	40.149927	-89.36746
West Chicago	West Chicago	IL	41.839679	-88.088716
Rolling Meadows	Rolling Meadows	IL	42.07506	-88.02508
West Chicago	West Chicago	IL	41.891978	-88.20502
Lee	Lee	IL	41.792378	-88.9516
Delavan	Delavan	IL	40.369256	-89.54251
East Saint Louis	East Saint Louis	IL	38.62855	-90.14609
Warren	Warren	IL	42.491388	-89.98979
Buckley	Buckley	IL	40.598963	-88.03308
Walshville	Walshville	IL	39.053344	-89.59324
Ellisville	Ellisville	IL	40.617275	-90.29556
Opheim	Opheim	IL	41.254936	-90.40384
Springfield	Springfield	IL	39.749457	-89.606017
Schaumburg	Schaumburg	IL	41.811929	-87.68732
Dundas	Dundas	IL	38.830182	-88.09218
Galesburg	Galesburg	IL	40.948073	-90.36871
Bishop Hill	Bishop Hill	IL	41.200711	-90.11832
Alsey	Alsey	IL	39.564501	-90.43698
Loves Park	Loves Park	IL	42.325364	-89.170527
Varna	Varna	IL	41.037822	-89.25682
Colusa	Colusa	IL	40.571353	-91.168221
Lyndon	Lyndon	IL	41.719782	-89.92116
Tampico	Tampico	IL	41.605825	-89.77628
Eldred	Eldred	IL	39.241734	-90.54614
Lenzburg	Lenzburg	IL	38.303147	-89.79161
Coal City	Coal City	IL	41.292011	-88.2783
Grant Park	Grant Park	IL	41.244016	-87.64464
Mark	Mark	IL	41.265597	-89.25106
Arlington Heights	Arlington Heights	IL	41.811929	-87.68732
Dwight	Dwight	IL	41.089453	-88.42783
Glenwood	Glenwood	IL	41.544584	-87.61289
Windsor	Windsor	IL	39.434148	-88.60033
Bloomingdale	Bloomingdale	IL	41.839679	-88.088716
Downers Grove	Downers Grove	IL	41.80348	-88.01827
Naperville	Naperville	IL	41.728738	-88.12824
Wyanet	Wyanet	IL	41.369056	-89.60321
Blandinsville	Blandinsville	IL	40.555678	-90.87087
Oreana	Oreana	IL	39.93706	-88.86332
Carol Stream	Carol Stream	IL	41.839679	-88.088716
Chicago	Chicago	IL	41.882937	-87.62874
Silvis	Silvis	IL	41.501234	-90.41404
Gladstone	Gladstone	IL	40.854247	-90.96542
Lane	Lane	IL	40.122884	-88.85664
Muscatine	Muscatine	IL	41.413372	-91.00612
Cisco	Cisco	IL	40.020978	-88.72247
Park Ridge	Park Ridge	IL	42.01183	-87.84158
Sadorus	Sadorus	IL	39.945328	-88.36389
Valier	Valier	IL	38.01492	-89.04226
Jacob	Jacob	IL	37.75858	-89.56055
Barrington	Barrington	IL	42.322814	-87.610053
Eureka	Eureka	IL	40.718228	-89.27153
Springfield	Springfield	IL	39.749457	-89.606017
Ullin	Ullin	IL	37.277483	-89.186317
Chicago	Chicago	IL	41.719973	-87.5557
Amf Ohare	Amf Ohare	IL	41.968029	-87.891214
Deer Grove	Deer Grove	IL	41.610151	-89.66298
Hartsburg	Hartsburg	IL	40.247835	-89.44123
Carrier Mills	Carrier Mills	IL	37.692923	-88.65284
Chicago Heights	Chicago Heights	IL	41.511307	-87.6101
Speer	Speer	IL	40.999497	-89.65429
Hillsboro	Hillsboro	IL	39.146809	-89.48442
Chicago	Chicago	IL	41.811929	-87.68732
Walnut	Walnut	IL	41.546706	-89.60081
Farmington	Farmington	IL	40.68847	-90.02166
Prospect Heights	Prospect Heights	IL	42.105576	-87.92816
Sherrard	Sherrard	IL	41.303101	-90.50615
Springfield	Springfield	IL	39.749457	-89.606017
Rock Island	Rock Island	IL	41.520333	-90.541585
Peoria	Peoria	IL	40.731165	-89.603081
Fox River Grove	Fox River Grove	IL	42.194946	-88.21676
Willow Springs	Willow Springs	IL	41.737616	-87.87778
Springfield	Springfield	IL	39.749457	-89.606017
Richview	Richview	IL	38.388876	-89.19244
Herrick	Herrick	IL	39.228594	-88.98873
Carol Stream	Carol Stream	IL	41.839679	-88.088716
Lindenwood	Lindenwood	IL	42.054546	-89.02456
Castleton	Castleton	IL	41.118359	-89.70575
Muncie	Muncie	IL	40.11594	-87.84208
Maeystown	Maeystown	IL	38.30426	-90.135645
Raleigh	Raleigh	IL	37.844963	-88.54416
Creston	Creston	IL	41.93171	-88.96438
Park Forest	Park Forest	IL	41.472934	-87.68767
Concord	Concord	IL	39.817322	-90.36618
Springfield	Springfield	IL	39.749457	-89.606017
Elgin	Elgin	IL	42.037176	-88.25922
Dakota	Dakota	IL	42.403305	-89.55466
London Mills	London Mills	IL	40.688615	-90.24422
Milmine	Milmine	IL	39.919693	-88.67859
West Brooklyn	West Brooklyn	IL	41.722744	-89.15601
Nokomis	Nokomis	IL	39.299771	-89.2864
Oakland	Oakland	IL	39.655063	-88.01806
Chicago	Chicago	IL	41.811929	-87.68732
Champaign	Champaign	IL	40.126854	-88.29315
Waterman	Waterman	IL	41.768498	-88.77539
Tunnel Hill	Tunnel Hill	IL	37.540479	-88.86601
Reddick	Reddick	IL	41.105629	-88.23794
Taylor Springs	Taylor Springs	IL	39.130404	-89.49298
Strasburg	Strasburg	IL	39.354837	-88.63491
Jacksonville	Jacksonville	IL	39.698311	-90.26153
Chicago	Chicago	IL	41.811929	-87.68732
Marengo	Marengo	IL	42.242199	-88.61034
Crescent City	Crescent City	IL	40.766096	-87.85474
Springfield	Springfield	IL	39.749457	-89.606017
Equality	Equality	IL	37.716434	-88.37184
Chicago	Chicago	IL	41.882082	-87.64461
Tennessee	Tennessee	IL	40.403553	-90.8834
Mount Vernon	Mount Vernon	IL	38.322558	-88.90842
Mossville	Mossville	IL	40.817587	-89.56654
Michael	Michael	IL	39.235652	-90.62842
Shannon	Shannon	IL	42.15834	-89.73555
Athens	Athens	IL	39.982768	-89.68326
Whittington	Whittington	IL	38.084617	-88.92096
Danville	Danville	IL	40.133786	-87.62898
Moline	Moline	IL	41.554901	-90.615975
Lake in the Hills	Lake in the Hills	IL	42.185733	-88.348484
Dover	Dover	IL	41.435327	-89.39583
Ursa	Ursa	IL	40.09625	-91.38474
Lisle	Lisle	IL	41.789079	-88.08536
Peoria	Peoria	IL	40.796887	-89.611146
Bone Gap	Bone Gap	IL	38.452172	-87.9939
Lake Fork	Lake Fork	IL	39.969864	-89.35051
Champaign	Champaign	IL	40.108631	-88.2733
Hindsboro	Hindsboro	IL	39.685822	-88.11971
Springfield	Springfield	IL	39.749457	-89.606017
Fillmore	Fillmore	IL	39.114972	-89.28092
Richton Park	Richton Park	IL	41.483844	-87.72134
Carbon Cliff	Carbon Cliff	IL	41.497667	-90.39047
Hagarstown	Hagarstown	IL	38.977111	-88.975507
Keenes	Keenes	IL	38.423947	-88.6692
Norris City	Norris City	IL	37.971434	-88.30419
Bridgeview	Bridgeview	IL	41.742432	-87.80678
Chicago	Chicago	IL	41.898582	-87.6371
Assumption	Assumption	IL	39.530502	-89.03829
Villa Park	Villa Park	IL	41.880429	-87.97813
Weldon	Weldon	IL	40.119483	-88.75367
Olney	Olney	IL	38.72456	-88.08658
Aurora	Aurora	IL	41.760067	-88.25218
Atkinson	Atkinson	IL	41.409646	-90.01821
Colchester	Colchester	IL	40.421857	-90.80333
East Moline	East Moline	IL	41.518733	-90.41788
Cowden	Cowden	IL	39.251624	-88.86505
Joliet	Joliet	IL	41.511644	-88.05698
Bradford	Bradford	IL	41.174037	-89.65849
Hettick	Hettick	IL	39.348487	-90.08365
Beaverville	Beaverville	IL	40.968579	-87.61611
Momence	Momence	IL	41.147918	-87.63579
Ogden	Ogden	IL	40.149486	-87.96347
Smithton	Smithton	IL	38.399148	-89.99604
Manchester	Manchester	IL	39.544196	-90.32677
Davis Junction	Davis Junction	IL	42.101928	-89.09369
Pearl	Pearl	IL	39.469982	-90.63108
Evanston	Evanston	IL	41.811929	-87.68732
Cave In Rock	Cave In Rock	IL	37.495812	-88.16099
Addison	Addison	IL	41.931573	-88.00222
South Wilmington	South Wilmington	IL	41.173313	-88.27494
Albany	Albany	IL	41.766003	-90.22322
Springfield	Springfield	IL	39.749457	-89.606017
Hampshire	Hampshire	IL	42.086218	-88.5036
Kasbeer	Kasbeer	IL	41.504603	-89.46289
Summerfield	Summerfield	IL	38.596948	-89.75117
Chicago	Chicago	IL	41.779384	-87.60544
Smithshire	Smithshire	IL	40.777241	-90.76454
Chicago	Chicago	IL	41.655423	-87.55365
Virgil	Virgil	IL	41.908736	-88.59915
Evanston	Evanston	IL	42.056391	-87.69684
Annapolis	Annapolis	IL	39.138761	-87.83769
Karnak	Karnak	IL	37.279433	-88.93959
Harvey	Harvey	IL	41.609078	-87.66264
Oswego	Oswego	IL	41.684896	-88.34177
Toluca	Toluca	IL	40.992084	-89.15231
Adair	Adair	IL	40.401282	-90.50153
Kenney	Kenney	IL	40.091729	-89.10358
Sycamore	Sycamore	IL	41.990505	-88.68704
Chicago	Chicago	IL	41.787982	-87.7738
Belknap	Belknap	IL	37.308412	-88.88076
Andover	Andover	IL	41.292977	-90.29334
Arlington	Arlington	IL	41.435197	-89.23432
Payson	Payson	IL	39.813094	-91.25561
Illiopolis	Illiopolis	IL	39.855984	-89.2487
Island Lake	Island Lake	IL	42.277691	-88.20074
Paris	Paris	IL	39.608494	-87.69958
Carmi	Carmi	IL	38.087838	-88.15583
Chicago	Chicago	IL	41.904667	-87.62504
Decatur	Decatur	IL	39.878041	-88.95637
Mechanicsburg	Mechanicsburg	IL	39.77386	-89.39012
Summit	Summit	IL	39.148234	-88.593764
Chicago	Chicago	IL	41.860019	-87.6187
Murphysboro	Murphysboro	IL	37.771806	-89.33971
Joliet	Joliet	IL	41.52493	-88.19022
Palmyra	Palmyra	IL	39.429687	-90.01499
Frankfort	Frankfort	IL	41.501178	-87.83875
South Roxana	South Roxana	IL	38.828347	-90.05894
Oblong	Oblong	IL	39.006483	-87.90005
Prairie Du Rocher	Prairie Du Rocher	IL	38.095119	-90.09885
Loraine	Loraine	IL	40.160393	-91.20372
Springfield	Springfield	IL	39.749457	-89.606017
Cuba	Cuba	IL	40.499297	-90.17764
Makanda	Makanda	IL	37.612173	-89.17587
Metropolis	Metropolis	IL	37.18308	-88.73327
Holcomb	Holcomb	IL	42.045123	-89.313593
Fox Valley	Fox Valley	IL	41.839679	-88.088716
Sandoval	Sandoval	IL	38.60823	-89.11963
Oneida	Oneida	IL	41.069414	-90.24177
Lacon	Lacon	IL	41.030697	-89.38586
Ivesdale	Ivesdale	IL	39.950391	-88.43939
Wedron	Wedron	IL	41.438531	-88.76933
Dana	Dana	IL	40.963663	-88.97932
Martinsville	Martinsville	IL	39.32463	-87.86922
Murrayville	Murrayville	IL	39.576392	-90.24769
Rankin	Rankin	IL	40.439688	-87.89016
Alden	Alden	IL	42.324761	-88.452481
La Rose	La Rose	IL	40.975736	-89.23943
Peoria	Peoria	IL	40.744179	-89.718401
Alton	Alton	IL	38.906065	-90.15909
Broughton	Broughton	IL	37.954727	-88.47128
Merna	Merna	IL	40.52835	-88.84075
Saint Augustine	Saint Augustine	IL	40.740729	-90.37946
Jerseyville	Jerseyville	IL	39.114762	-90.32442
Elizabethtown	Elizabethtown	IL	37.511139	-88.28284
Taylor Ridge	Taylor Ridge	IL	41.406276	-90.735
Grand Ridge	Grand Ridge	IL	41.234167	-88.82807
